Country,Activity,Year,Unit,Quantity
Denmark,Consumption,2002,Terajoules,223
Denmark,Consumption,2001,Terajoules,211
Denmark,Consumption,2000,Terajoules,230
Denmark,Consumption,1999,Terajoules,228
Denmark,Consumption,1998,Terajoules,213
Denmark,Consumption,1997,Terajoules,218
Denmark,Consumption,1996,Terajoules,216
Denmark,Consumption,1995,Terajoules,171
Denmark,Consumption,1994,Terajoules,159
Denmark,Consumption,1993,Terajoules,179
Denmark,Consumption,1992,Terajoules,129
Denmark,Consumption,1991,Terajoules,95
Denmark,Consumption,1990,Terajoules,91
Denmark,Consumption,2019,Terajoules,44.662
Denmark,Consumption,2018,Terajoules,44.662
Denmark,Consumption,2017,Terajoules,45.74
Denmark,Consumption,2016,Terajoules,46
Denmark,Consumption,2015,Terajoules,34
Denmark,Consumption,2014,Terajoules,42
Denmark,Consumption,2013,Terajoules,67
Denmark,Consumption,2012,Terajoules,74
Denmark,Consumption,2011,Terajoules,84
Denmark,Consumption,2010,Terajoules,91
Denmark,Consumption,2009,Terajoules,93
Denmark,Consumption,2008,Terajoules,93
Denmark,Consumption,2007,Terajoules,96
Denmark,Consumption,2006,Terajoules,109
Denmark,Consumption,2005,Terajoules,117
Denmark,Consumption,2004,Terajoules,156
Denmark,Consumption,2003,Terajoules,163
Denmark,Consumption,2002,Terajoules,155
Denmark,Consumption,2001,Terajoules,147
Denmark,Consumption,2000,Terajoules,146
Denmark,Consumption,1999,Terajoules,138
Denmark,Consumption,1998,Terajoules,118
Denmark,Consumption,1997,Terajoules,128
Denmark,Consumption,1996,Terajoules,136
Denmark,Consumption,1995,Terajoules,114
Denmark,Consumption,1994,Terajoules,105
Denmark,Consumption,1993,Terajoules,123
Denmark,Consumption,1992,Terajoules,106
Denmark,Consumption,1991,Terajoules,88
Denmark,Consumption,1990,Terajoules,83
Denmark,Consumption,2019,Terajoules,321.12
Denmark,Consumption,2018,Terajoules,321.12
Denmark,Consumption,2017,Terajoules,328.875
Denmark,Consumption,2016,Terajoules,329
Denmark,Consumption,2015,Terajoules,241
Denmark,Consumption,2014,Terajoules,286
Denmark,Consumption,2013,Terajoules,436
Denmark,Consumption,2012,Terajoules,522
Denmark,Consumption,2011,Terajoules,513
Denmark,Consumption,2010,Terajoules,551
Denmark,Consumption,2009,Terajoules,553
Denmark,Consumption,2008,Terajoules,613
Denmark,Consumption,2007,Terajoules,680
Denmark,Consumption,2006,Terajoules,846
Denmark,Consumption,2005,Terajoules,920
Denmark,Consumption,2004,Terajoules,983
Denmark,Consumption,2003,Terajoules,1028
Denmark,Consumption,2002,Terajoules,896
Denmark,Consumption,2001,Terajoules,847
Denmark,Consumption,2000,Terajoules,854
Denmark,Consumption,1999,Terajoules,785
Denmark,Consumption,1998,Terajoules,754
Denmark,Consumption,1997,Terajoules,761
Denmark,Consumption,1996,Terajoules,744
Denmark,Consumption,1995,Terajoules,563
Denmark,Consumption,1994,Terajoules,575
Denmark,Consumption,1993,Terajoules,566
Denmark,Consumption,1992,Terajoules,462
Denmark,Consumption,1991,Terajoules,379
Denmark,Consumption,1990,Terajoules,356
Denmark,Consumption,2020,Terajoules,96849.406
Denmark,Consumption,2019,Terajoules,100688.211
Denmark,Consumption,2018,Terajoules,103672.866
Denmark,Consumption,2017,Terajoules,104171.759
Denmark,Consumption,2016,Terajoules,103603
Denmark,Consumption,2015,Terajoules,100866
Denmark,Consumption,2014,Terajoules,94161
Denmark,Consumption,2013,Terajoules,102487
Denmark,Consumption,2012,Terajoules,102713
Denmark,Consumption,2011,Terajoules,100420
Denmark,Consumption,2010,Terajoules,114215
Denmark,Consumption,2009,Terajoules,97889
Denmark,Consumption,2008,Terajoules,95314
Denmark,Consumption,2007,Terajoules,92889
Denmark,Consumption,2006,Terajoules,94633
Denmark,Consumption,2005,Terajoules,95059
Denmark,Consumption,2004,Terajoules,96249
Denmark,Consumption,2003,Terajoules,96392
Denmark,Consumption,2002,Terajoules,93753
Denmark,Consumption,2001,Terajoules,95104
Denmark,Consumption,2000,Terajoules,87697
Denmark,Consumption,1999,Terajoules,91167
Denmark,Consumption,1998,Terajoules,94865
Denmark,Consumption,1997,Terajoules,91993
Denmark,Consumption,1996,Terajoules,97932
Denmark,Consumption,1995,Terajoules,89387
Denmark,Consumption,1994,Terajoules,84682
Denmark,Consumption,1993,Terajoules,84313
Denmark,Consumption,1992,Terajoules,80035
Denmark,Consumption,1991,Terajoules,80585
Denmark,Consumption,1990,Terajoules,70625
Denmark,Consumption,2020,Terajoules,65263.66
Denmark,Consumption,2019,Terajoules,67709.308
Denmark,Consumption,2018,Terajoules,69750.41
Denmark,Consumption,2017,Terajoules,70063.865
Denmark,Consumption,2016,Terajoules,69675
Denmark,Consumption,2015,Terajoules,67830
Denmark,Consumption,2014,Terajoules,63231
Denmark,Consumption,2013,Terajoules,68911
Denmark,Consumption,2012,Terajoules,69050
Denmark,Consumption,2011,Terajoules,67485
Denmark,Consumption,2010,Terajoules,76638
Denmark,Consumption,2009,Terajoules,65474
Denmark,Consumption,2008,Terajoules,63674
Denmark,Consumption,2007,Terajoules,61936
Denmark,Consumption,2006,Terajoules,63161
Denmark,Consumption,2005,Terajoules,63472
Denmark,Consumption,2004,Terajoules,64292
Denmark,Consumption,2003,Terajoules,64488
Denmark,Consumption,2002,Terajoules,62931
Denmark,Consumption,2001,Terajoules,64382
Denmark,Consumption,2000,Terajoules,59368
Denmark,Consumption,1999,Terajoules,62095
Denmark,Consumption,1998,Terajoules,64716
Denmark,Consumption,1997,Terajoules,62748
Denmark,Consumption,1996,Terajoules,66869
Denmark,Consumption,1995,Terajoules,61128
Denmark,Consumption,1994,Terajoules,57804
Denmark,Consumption,1993,Terajoules,57486
Denmark,Consumption,1992,Terajoules,54489
Denmark,Consumption,1991,Terajoules,54652
Denmark,Consumption,1990,Terajoules,47514
Denmark,Consumption,2019,Terajoules,1547.625
Denmark,Consumption,2018,Terajoules,1547.625
Denmark,Consumption,2017,Terajoules,1585
Denmark,Consumption,2016,Terajoules,1585
Denmark,Consumption,2015,Terajoules,1585
Denmark,Consumption,2014,Terajoules,1585
Denmark,Consumption,2013,Terajoules,1585
Denmark,Consumption,2012,Terajoules,1585
Denmark,Consumption,2011,Terajoules,1585
Denmark,Consumption,2010,Terajoules,1985
Denmark,Consumption,2009,Terajoules,1985
Denmark,Consumption,2008,Terajoules,1985
Denmark,Consumption,2007,Terajoules,1985
Denmark,Consumption,2006,Terajoules,1985
Denmark,Consumption,2005,Terajoules,1985
Denmark,Consumption,2004,Terajoules,1985
Denmark,Consumption,2003,Terajoules,1885
Denmark,Consumption,2002,Terajoules,1885
Denmark,Consumption,2001,Terajoules,1885
Denmark,Consumption,2000,Terajoules,1885
Denmark,Consumption,1999,Terajoules,1885
Denmark,Consumption,1998,Terajoules,1885
Denmark,Consumption,1997,Terajoules,1885
Denmark,Consumption,1996,Terajoules,2031
Denmark,Consumption,1995,Terajoules,1757
Denmark,Consumption,1994,Terajoules,1808
Denmark,Consumption,1993,Terajoules,1872
Denmark,Consumption,1992,Terajoules,1870
Denmark,Consumption,1991,Terajoules,1870
Denmark,Consumption,1990,Terajoules,1870
Denmark,Consumption,2020,Terajoules,1511.165
Denmark,Consumption,2020,Terajoules,30074.581
Denmark,Consumption,2019,Terajoules,31431.278
Denmark,Consumption,2018,Terajoules,32374.831
Denmark,Consumption,2017,Terajoules,32522.894
Denmark,Consumption,2016,Terajoules,32343
Denmark,Consumption,2015,Terajoules,31451
Denmark,Consumption,2014,Terajoules,29345
Denmark,Consumption,2013,Terajoules,31991
Denmark,Consumption,2012,Terajoules,32078
Denmark,Consumption,2011,Terajoules,31350
Denmark,Consumption,2010,Terajoules,35592
Denmark,Consumption,2009,Terajoules,30430
Denmark,Consumption,2008,Terajoules,29655
Denmark,Consumption,2007,Terajoules,28968
Denmark,Consumption,2006,Terajoules,29487
Denmark,Consumption,2005,Terajoules,29602
Denmark,Consumption,2004,Terajoules,29972
Denmark,Consumption,2003,Terajoules,30019
Denmark,Consumption,2002,Terajoules,28937
Denmark,Consumption,2001,Terajoules,28837
Denmark,Consumption,2000,Terajoules,26444
Denmark,Consumption,1999,Terajoules,27187
Denmark,Consumption,1998,Terajoules,28264
Denmark,Consumption,1997,Terajoules,27360
Denmark,Consumption,1996,Terajoules,29032
Denmark,Consumption,1995,Terajoules,26502
Denmark,Consumption,1994,Terajoules,25070
Denmark,Consumption,1993,Terajoules,24955
Denmark,Consumption,1992,Terajoules,23676
Denmark,Consumption,1991,Terajoules,24063
Denmark,Consumption,1990,Terajoules,21241
Estonia,Fuel,2019,Terajoules,12659.126
Estonia,Fuel,2018,Terajoules,12915.174
Estonia,Fuel,2017,Terajoules,10411.626
Estonia,Fuel,2016,Terajoules,11469
Estonia,Fuel,2015,Terajoules,10823
Estonia,Fuel,2014,Terajoules,11408
Estonia,Fuel,2013,Terajoules,10526
Estonia,Fuel,2012,Terajoules,9568
Estonia,Fuel,2011,Terajoules,8868
Estonia,Fuel,2010,Terajoules,10299
Estonia,Fuel,2009,Terajoules,9652
Estonia,Fuel,2008,Terajoules,7062
Estonia,Fuel,2007,Terajoules,7690
Estonia,Fuel,2006,Terajoules,9071
Estonia,Fuel,2005,Terajoules,9282
Estonia,Fuel,2004,Terajoules,9576
Estonia,Fuel,2003,Terajoules,9983
Estonia,Fuel,2002,Terajoules,10144
Estonia,Fuel,2001,Terajoules,10845
Estonia,Fuel,2000,Terajoules,10667
Estonia,Fuel,1999,Terajoules,9594
Estonia,Fuel,1998,Terajoules,9385
Estonia,Fuel,1997,Terajoules,11581
Estonia,Fuel,1996,Terajoules,11570
Estonia,Fuel,1995,Terajoules,11161
Estonia,Fuel,1994,Terajoules,18836
Estonia,Fuel,1993,Terajoules,32507
Estonia,Fuel,1992,Terajoules,42441
Estonia,Fuel,2019,Terajoules,7895.585
Estonia,Fuel,2018,Terajoules,10322
Estonia,Fuel,2017,Terajoules,11935.479
Estonia,Fuel,2016,Terajoules,11244
Estonia,Fuel,2015,Terajoules,8168
Estonia,Fuel,2014,Terajoules,9115
Estonia,Fuel,2013,Terajoules,10924
Estonia,Fuel,2012,Terajoules,12725
Estonia,Fuel,2011,Terajoules,12326
Estonia,Fuel,2010,Terajoules,13208
Estonia,Fuel,2009,Terajoules,12201
Estonia,Fuel,2008,Terajoules,15012
Estonia,Fuel,2007,Terajoules,15919
Estonia,Fuel,2006,Terajoules,14370
Estonia,Fuel,2005,Terajoules,13889
Estonia,Fuel,2004,Terajoules,14684
Estonia,Fuel,2003,Terajoules,13447
Estonia,Fuel,2002,Terajoules,14573
Estonia,Fuel,2001,Terajoules,13811
Estonia,Fuel,2000,Terajoules,12721
Estonia,Fuel,1999,Terajoules,15911
Estonia,Fuel,1998,Terajoules,16970
Estonia,Fuel,1997,Terajoules,18127
Estonia,Fuel,1996,Terajoules,18536
Estonia,Fuel,1995,Terajoules,17288
Estonia,Fuel,1994,Terajoules,27536
Estonia,Fuel,1993,Terajoules,18690
Estonia,Fuel,1992,Terajoules,26006
Estonia,Fuel,2019,Terajoules,742.795
Estonia,Fuel,2018,Terajoules,715
Estonia,Fuel,2017,Terajoules,567.615
Estonia,Fuel,2016,Terajoules,473
Estonia,Fuel,2015,Terajoules,406
Estonia,Fuel,2014,Terajoules,0
Estonia,Fuel,2013,Terajoules,48
Estonia,Fuel,2012,Terajoules,46
Estonia,Fuel,2011,Terajoules,135
Estonia,Fuel,2010,Terajoules,175
Estonia,Fuel,2009,Terajoules,156
Estonia,Fuel,2008,Terajoules,171
Estonia,Fuel,2007,Terajoules,202
Estonia,Fuel,2006,Terajoules,206
Estonia,Fuel,2005,Terajoules,240
Estonia,Fuel,2004,Terajoules,268
Estonia,Fuel,2003,Terajoules,258
Estonia,Fuel,2002,Terajoules,193
Estonia,Fuel,2001,Terajoules,365
Estonia,Fuel,2000,Terajoules,309
Estonia,Fuel,1999,Terajoules,119
Estonia,Fuel,1998,Terajoules,394
Estonia,Fuel,1997,Terajoules,430
Estonia,Fuel,1996,Terajoules,1023
Estonia,Fuel,1995,Terajoules,1092
Estonia,Fuel,1994,Terajoules,2152
Estonia,Fuel,1993,Terajoules,640
Estonia,Fuel,1992,Terajoules,584
Estonia,Fuel,2019,Terajoules,660.675
Estonia,Fuel,2018,Terajoules,937
Estonia,Fuel,2017,Terajoules,1389
Estonia,Fuel,2016,Terajoules,955
Estonia,Fuel,2015,Terajoules,1491
Estonia,Fuel,2014,Terajoules,1289
Estonia,Fuel,2013,Terajoules,1530
Estonia,Fuel,2012,Terajoules,2134
Estonia,Fuel,2011,Terajoules,1558
Estonia,Fuel,2010,Terajoules,1866
Estonia,Fuel,2009,Terajoules,2717
Estonia,Fuel,2008,Terajoules,2901
Estonia,Fuel,2007,Terajoules,2231
Estonia,Fuel,2006,Terajoules,3342
Estonia,Fuel,2005,Terajoules,3366
Estonia,Fuel,2004,Terajoules,2439
Estonia,Fuel,2003,Terajoules,2201
Estonia,Fuel,2002,Terajoules,2191
Estonia,Fuel,2001,Terajoules,2033
Estonia,Fuel,2000,Terajoules,3262
Estonia,Fuel,1999,Terajoules,3461
Estonia,Fuel,1998,Terajoules,2404
Estonia,Fuel,1997,Terajoules,3474
Estonia,Fuel,1996,Terajoules,1645
Estonia,Fuel,1995,Terajoules,1117
Estonia,Fuel,1994,Terajoules,841
Estonia,Fuel,1993,Terajoules,191
Estonia,Fuel,1992,Terajoules,224
Estonia,Energy,2019,Terajoules,324
Estonia,Energy,2018,Terajoules,385
Estonia,Energy,2017,Terajoules,353
Estonia,Energy,2016,Terajoules,373
Estonia,Energy,2015,Terajoules,227
Estonia,Energy,2014,Terajoules,200
Estonia,Energy,2013,Terajoules,245
Estonia,Energy,2012,Terajoules,398
Estonia,Energy,2011,Terajoules,587
Estonia,Energy,2010,Terajoules,486
Estonia,Energy,2009,Terajoules,448
Estonia,Energy,2008,Terajoules,386
Estonia,Energy,2007,Terajoules,376
Estonia,Energy,2006,Terajoules,470
Estonia,Energy,2005,Terajoules,350
Estonia,Energy,2004,Terajoules,325
Estonia,Energy,2003,Terajoules,424
Estonia,Energy,2002,Terajoules,479
Estonia,Energy,2001,Terajoules,517
Estonia,Energy,2000,Terajoules,488
Estonia,Energy,1999,Terajoules,431
Estonia,Energy,1998,Terajoules,90
Estonia,Own Use,2019,Terajoules,4
Estonia,Own Use,2018,Terajoules,5
Estonia,Own Use,2017,Terajoules,3
Estonia,Own Use,2016,Terajoules,2
Estonia,Own Use,2015,Terajoules,2
Estonia,Own Use,2014,Terajoules,0
Estonia,Own Use,2013,Terajoules,48
Estonia,Own Use,2012,Terajoules,50
Estonia,Own Use,2011,Terajoules,47
Estonia,Own Use,2010,Terajoules,54
Estonia,Own Use,2009,Terajoules,48
Estonia,Own Use,2008,Terajoules,30
Estonia,Own Use,2007,Terajoules,13
Estonia,Own Use,2006,Terajoules,64
Estonia,Own Use,2005,Terajoules,31
Estonia,Own Use,2004,Terajoules,25
Estonia,Own Use,2003,Terajoules,20
Estonia,Own Use,2002,Terajoules,18
Estonia,Own Use,2001,Terajoules,64
Estonia,Own Use,2000,Terajoules,52
Estonia,Own Use,1999,Terajoules,49
Estonia,Own Use,1998,Terajoules,89
Estonia,Own Use,2000,Terajoules,436
Estonia,Own Use,1999,Terajoules,380
Estonia,Own Use,2007,Terajoules,0
Estonia,Own Use,2006,Terajoules,1
Estonia,Own Use,2005,Terajoules,0
Estonia,Own Use,2004,Terajoules,0
Estonia,Own Use,2003,Terajoules,0
Estonia,Own Use,2002,Terajoules,1
Estonia,Own Use,2001,Terajoules,0
Estonia,Own Use,2000,Terajoules,0
Estonia,Own Use,1999,Terajoules,2
Estonia,Own Use,1998,Terajoules,1
Estonia,Own Use,2020,Terajoules,-20200
Estonia,Own Use,2019,Terajoules,0
Estonia,Own Use,2018,Terajoules,0
Estonia,Own Use,2017,Terajoules,0
Estonia,Own Use,2016,Terajoules,-1
Estonia,Own Use,2015,Terajoules,0
Estonia,Own Use,2014,Terajoules,0
Estonia,Own Use,2013,Terajoules,0
Estonia,Own Use,2012,Terajoules,0
Estonia,Own Use,2011,Terajoules,0
Estonia,Own Use,2010,Terajoules,0
